,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1436,002698,博实股份,0.02,-84.62,,0.62,,1082.68,-78.45,,04-28
1437,600800,天津磁卡,-0.02,-33.33,,-15.87,,-1307.56,-20.19,,04-28
1438,000534,万泽股份,-0.05,-287.2,,-2.05,,-2659.19,-285.55,,04-28
1439,601006,大秦铁路,0.14,-44.0,,2.28,,205446.76,-44.71,,04-28
1440,002435,长江润发,0.03,0.0,,0.66,,581.07,7.17,,04-28
1441,002397,梦洁股份,0.05,-52.0,,2.3,,3253.21,1.81,,04-28
1442,002448,中原内配,0.1,-56.82,,2.73,,5611.38,9.16,,04-28
1443,601222,林洋能源,0.27,22.73,,2.21,,11138.8,40.09,,04-28
1444,601218,吉鑫科技,0.03,81.13,,1.16,,2855.55,81.22,,04-28
1445,002078,太阳纸业,0.06,50.0,,2.01,,14185.84,24.49,,04-28
1446,600280,中央商场,0.04,-77.3,,2.52,,4206.29,-54.99,,04-28
1447,002328,新朋股份,0.04,-29.31,,0.75,,1705.37,-29.73,,04-27
1448,300017,网宿科技,0.34,-17.3,,9.21,,24171.39,84.5,,04-27
1449,000597,东北制药,-0.01,-85.71,,-0.19,,-417.95,-86.51,,04-27
1450,300406,九强生物,0.13,-41.47,,5.31,,6408.91,17.48,,04-27
1451,002263,大东南,-0.01,-0.0,,-0.36,,-1072.32,14.5,,04-27
1452,000726,鲁泰A,0.16,0.0,,2.15,,15026.85,-1.6,,04-27
1453,002291,星期六,0.02,-23.0,,0.56,,923.33,-24.42,,04-27
1454,300265,通光线缆,0.07,-21.35,,2.62,,2279.01,89.39,,04-27
1455,300218,安利股份,0.04,-8.41,,0.95,,921.75,-8.17,,04-27
1456,002128,露天煤业,0.15,-28.57,,2.77,,24931.01,-28.81,,04-27
1457,300289,利德曼,0.04,-60.0,,1.51,,1804.07,21.09,,04-27
1458,300432,富临精工,0.15,-68.09,,5.65,,5285.37,25.49,,04-27
1459,600125,铁龙物流,0.04,-29.31,,1.09,,5341.42,-28.94,,04-27
1460,002077,大港股份,0.01,-19.0,,0.19,,331.66,31.73,,04-27
1461,002036,联创电子,0.02,,,0.66,,935.77,-2314.52,,04-27
1462,300312,邦讯技术,-0.17,-1498.33,,-3.46,,-2685.83,-1549.31,,04-27
1463,002678,珠江钢琴,0.05,0.0,,2.31,,4305.28,-8.31,,04-27
1464,002758,华通医药,0.17,-25.0,,1.73,,923.28,1.31,,04-27
1465,002512,达华智能,0.01,-53.85,,0.22,,588.9,41.72,,04-27
1466,002770,科迪乳业,0.06,-14.29,,1.31,,1629.9,15.1,,04-27
1467,600429,三元股份,0.01,80.65,,0.3,,1683.44,149.86,,04-27
1468,300485,赛升药业,0.25,-50.98,,3.07,,5885.47,28.11,,04-27
1469,300082,奥克股份,-0.02,-300.0,,-0.5,,-1309.6,-538.9,,04-27
1470,300360,炬华科技,0.22,22.22,,4.66,,5146.55,20.47,,04-27
1471,002778,高科石化,0.11,27.33,,1.78,,1021.39,62.05,,04-27
1472,300382,斯莱克,0.12,-73.91,,2.02,,1360.92,-44.01,,04-27
1473,002610,爱康科技,0.02,-33.33,,0.57,,1377.09,26.31,,04-27
1474,603009,北特科技,0.14,30.08,,2.91,,1527.14,34.22,,04-27
1475,000970,中科三环,0.06,1.72,,1.59,,6257.86,1.84,,04-27
1476,000676,智度股份,-0.02,32.1,,-4.76,,-672.92,31.81,,04-27
1477,002224,三力士,0.04,33.33,,1.67,,2400.52,6.2,,04-27
1478,002054,德美化工,-0.01,-135.0,,-0.34,,-591.29,-146.71,,04-27
1479,002451,摩恩电气,0.01,-25.0,,0.75,,513.74,-28.16,,04-27
1480,300277,海联讯,-0.02,57.42,,-0.69,,-327.28,58.03,,04-27
1481,000860,顺鑫农业,0.31,-8.71,,3.2,,17530.63,-8.71,,04-27
1482,000668,荣丰控股,-0.04,-42.86,,-1.02,,-654.79,-31.79,,04-27
1483,300100,双林股份,0.2,42.86,,3.65,,7852.81,42.02,,04-27
1484,600011,华能国际,0.26,-25.71,,4.84,,394757.69,-21.58,,04-27
1485,601988,中国银行,0.15,-6.25,4.24,3.69,-0.51,4661900.0,1.7,,04-27
1486,300098,高新兴,0.06,-54.02,,1.87,,6435.27,168.4,,04-27
1487,603026,石大胜华,0.2,25.0,,2.91,,3995.74,69.37,,04-27
1488,600661,新南洋,0.05,66.88,,1.67,,1384.43,65.08,,04-27
1489,002520,日发精机,0.03,-40.0,,0.77,,1286.75,9.21,,04-27
1490,002783,凯龙股份,0.19,11.76,,1.25,,1600.83,48.14,,04-27
1491,601618,中国中冶,0.07,0.0,,2.48,,136510.7,7.2,,04-27
1492,002604,龙力生物,0.02,-50.0,,0.66,,1255.62,5.89,,04-27
1493,002338,奥普光电,0.11,0.0,,1.79,,1310.58,2.09,,04-27
1494,600805,悦达投资,0.04,-78.24,,0.5,,3156.4,-77.54,,04-27
1495,300055,万邦达,0.1,-75.84,,2.4,,7009.7,-27.48,,04-27
1496,002272,川润股份,0.0,-70.18,,0.06,,72.89,-69.76,,04-27
1497,600356,恒丰纸业,0.08,33.33,,1.22,,2458.24,36.24,,04-27
1498,002240,威华股份,-0.07,1081.67,,-2.54,,-3480.99,1074.15,,04-27
1499,002330,得利斯,0.03,-37.21,,1.04,,1373.56,-37.06,,04-27
1500,600736,苏州高新,0.08,410.81,,1.61,,8000.98,409.7,,04-27
1501,002612,朗姿股份,0.14,-25.25,,1.16,,2706.46,-25.06,,04-27
1502,300494,盛天网络,0.07,-17.78,,1.11,,888.19,9.71,,04-27
1503,601318,中国平安,1.16,-47.03,19.02,6.1,6.68,2070000.0,3.69,,04-27
1504,002164,宁波东力,-0.01,25.0,,-0.19,,-208.31,15.89,,04-27
1505,002283,天润曲轴,0.04,-20.0,,0.7,,2353.68,-21.0,,04-27
1506,300407,凯发电气,-0.03,50.0,,-0.58,,-456.6,169.22,,04-27
1507,300410,正业科技,0.01,-55.4,,0.38,,204.67,18.97,,04-27
1508,300413,快乐购,0.03,-46.51,,0.8,,1259.93,-46.56,,04-27
1509,002182,云海金属,0.07,415.63,,1.69,,2063.05,457.74,,04-27
1510,002082,栋梁新材,0.04,0.0,,0.71,,950.09,-7.94,,04-27
1511,300210,森远股份,0.08,-20.0,,1.92,,2284.71,-7.79,,04-27
1512,002123,梦网荣信,0.08,300.0,,1.47,,7156.46,586.9,,04-27
1513,002096,南岭民爆,-0.04,-171.43,,-0.7,,-1601.83,-177.18,,04-27
1514,000752,西藏发展,0.01,-44.18,,0.46,,367.87,-44.08,,04-27
1515,300440,运达科技,0.09,-7.6,,0.87,,1035.41,19.57,,04-27
1516,002018,华信国际,0.04,307.0,,1.67,,4877.15,435.51,,04-27
1517,002050,三花智控,0.07,-46.15,,2.77,,13106.29,35.35,,04-27
1518,600219,南山铝业,0.03,-40.0,,0.31,,7308.55,-28.05,,04-27
1519,300075,数字政通,0.02,-27.0,,0.67,,838.43,32.94,,04-27
1520,000056,皇庭国际,0.04,77.5,,0.41,,2039.83,263.36,,04-27
1521,300059,东方财富,0.04,-70.1,,1.42,,11704.56,-41.11,,04-27
1522,300237,美晨科技,0.05,-34.13,,1.89,,4254.72,109.39,,04-27
1523,002243,通产丽星,0.01,-129.44,,0.28,,404.82,-129.41,,04-27
1524,603698,航天工程,0.01,-80.0,,0.17,,387.57,-80.84,,04-27
1525,002015,霞客环保,-0.01,-83.33,,,,-266.97,-81.91,,04-27
1526,300282,汇冠股份,0.08,-5.88,,1.49,,1856.96,70.85,,04-27
1527,300197,铁汉生态,-0.01,-50.0,,-0.13,,-441.16,44.21,,04-27
1528,002117,东港股份,0.13,8.5,,3.3,,4737.2,5.99,,04-27
1529,000657,中钨高新,-0.04,-67.0,,-0.92,,-2717.34,-66.97,,04-27
1530,002185,华天科技,0.09,2.28,,1.65,,7729.04,20.27,,04-27
1531,300153,科泰电源,0.02,-50.0,,0.81,,780.6,29.57,,04-27
1532,600051,宁波联合,0.01,-95.54,,0.23,,418.82,-95.49,,04-27
1533,300123,太阳鸟,-0.03,50.0,,-1.15,,-1069.17,74.45,,04-27
1534,000969,安泰科技,0.02,201.82,,0.4,,1567.35,233.03,,04-27
1535,600060,海信电器,0.41,10.3,,4.38,,53223.89,10.21,,04-27
1536,002478,常宝股份,0.07,-41.67,,0.95,,2835.32,-38.55,,04-27
1537,002524,光正集团,-0.02,-166.67,,-1.31,,-1015.23,-165.58,,04-27
1538,300472,新元科技,0.02,-84.62,,0.3,,139.1,-78.34,,04-27
1539,002437,誉衡药业,0.21,22.66,,4.37,,15270.66,21.91,,04-27
1540,300049,福瑞股份,0.03,-50.0,,0.6,,803.75,0.78,,04-27
1541,601377,兴业证券,0.08,-61.9,,1.9,,50371.65,-53.06,,04-27
1542,300400,劲拓股份,0.01,-80.0,,0.32,,124.39,-68.28,,04-27
1543,000755,山西三维,-0.3,50.75,,-12.44,,-14216.32,50.5,,04-27
1544,603636,南威软件,-0.12,308.67,,-1.45,,-1225.59,284.98,,04-27
1545,002392,北京利尔,0.02,-70.83,,1.02,,2940.58,-41.3,,04-27
1546,300220,金运激光,0.03,28.22,,1.17,,326.44,28.13,,04-27
1547,300426,唐德影视,0.05,-89.13,,0.98,,850.6,-72.12,,04-27
1548,600817,*ST宏盛,-0.0,-96.55,,-0.14,,-1.29,-97.22,,04-27
1549,000975,银泰资源,0.02,-21.72,,0.56,,2066.87,-21.85,,04-27
1550,300112,万讯自控,0.0,-64.0,,0.14,,95.7,-70.93,,04-27
1551,000022,深赤湾A,0.19,18.24,,2.69,,12122.1,18.17,,04-27
1552,600027,华电国际,0.18,-8.0,,4.21,,181881.5,1.21,,04-27
1553,300326,凯利泰,0.07,-79.25,,2.13,,2512.85,-58.52,,04-27
1554,600698,湖南天雁,0.0,-10.53,,0.5,,328.58,-11.77,,04-27
1555,300471,厚普股份,0.05,-89.43,,0.49,,733.86,-72.5,,04-27
1556,002491,通鼎互联,0.07,3.89,,2.91,,8650.9,239.34,,04-27
1557,300481,濮阳惠成,0.16,,,2.94,,1288.49,12.43,,04-27
1558,603999,读者传媒,0.05,-37.5,,0.74,,1182.67,-20.19,,04-27
1559,300281,金明精机,0.02,-45.0,,0.73,,528.7,15.81,,04-27
1560,002050,三花智控,0.07,-46.15,,2.77,,13106.29,35.35,,04-27
1561,600219,南山铝业,0.03,-40.0,,0.31,,7308.55,-28.05,,04-27
1562,300075,数字政通,0.02,-27.0,,0.67,,838.43,32.94,,04-27
1563,000056,皇庭国际,0.04,77.5,,0.41,,2039.83,263.36,,04-27
1564,601318,中国平安,1.16,-47.03,19.02,6.1,6.68,2070000.0,3.69,,04-27
1565,002164,宁波东力,-0.01,25.0,,-0.19,,-208.31,15.89,,04-27
1566,300059,东方财富,0.04,-70.1,,1.42,,11704.56,-41.11,,04-27
1567,300237,美晨科技,0.05,-34.13,,1.89,,4254.72,109.39,,04-27
1568,002243,通产丽星,0.01,-129.44,,0.28,,404.82,-129.41,,04-27
1569,603698,航天工程,0.01,-80.0,,0.17,,387.57,-80.84,,04-27
1570,002015,霞客环保,-0.01,-83.33,,,,-266.97,-81.91,,04-27
1571,300282,汇冠股份,0.08,-5.88,,1.49,,1856.96,70.85,,04-27
1572,300197,铁汉生态,-0.01,-50.0,,-0.13,,-441.16,44.21,,04-27
1573,002117,东港股份,0.13,8.5,,3.3,,4737.2,5.99,,04-27
1574,000657,中钨高新,-0.04,-67.0,,-0.92,,-2717.34,-66.97,,04-27
1575,002185,华天科技,0.09,2.28,,1.65,,7729.04,20.27,,04-27
1576,300153,科泰电源,0.02,-50.0,,0.81,,780.6,29.57,,04-27
1577,600051,宁波联合,0.01,-95.54,,0.23,,418.82,-95.49,,04-27
1578,300123,太阳鸟,-0.03,50.0,,-1.15,,-1069.17,74.45,,04-27
1579,000969,安泰科技,0.02,201.82,,0.4,,1567.35,233.03,,04-27
1580,600060,海信电器,0.41,10.3,,4.38,,53223.89,10.21,,04-27
1581,002478,常宝股份,0.07,-41.67,,0.95,,2835.32,-38.55,,04-27
1582,002524,光正集团,-0.02,-166.67,,-1.31,,-1015.23,-165.58,,04-27
1583,300472,新元科技,0.02,-84.62,,0.3,,139.1,-78.34,,04-27
1584,002437,誉衡药业,0.21,22.66,,4.37,,15270.66,21.91,,04-27
1585,300049,福瑞股份,0.03,-50.0,,0.6,,803.75,0.78,,04-27
1586,300400,劲拓股份,0.01,-80.0,,0.32,,124.39,-68.28,,04-27
1587,000755,山西三维,-0.3,50.75,,-12.44,,-14216.32,50.5,,04-27
1588,603636,南威软件,-0.12,308.67,,-1.45,,-1225.59,284.98,,04-27
1589,002392,北京利尔,0.02,-70.83,,1.02,,2940.58,-41.3,,04-27
1590,300220,金运激光,0.03,28.22,,1.17,,326.44,28.13,,04-27
1591,300426,唐德影视,0.05,-89.13,,0.98,,850.6,-72.12,,04-27
1592,600817,*ST宏盛,-0.0,-96.55,,-0.14,,-1.29,-97.22,,04-27
1593,000975,银泰资源,0.02,-21.72,,0.56,,2066.87,-21.85,,04-27
1594,300112,万讯自控,0.0,-64.0,,0.14,,95.7,-70.93,,04-27
1595,000022,深赤湾A,0.19,18.24,,2.69,,12122.1,18.17,,04-27
1596,600027,华电国际,0.18,-8.0,,4.21,,181881.5,1.21,,04-27
1597,300326,凯利泰,0.07,-79.25,,2.13,,2512.85,-58.52,,04-27
1598,600698,湖南天雁,0.0,-10.53,,0.5,,328.58,-11.77,,04-27
1599,300471,厚普股份,0.05,-89.43,,0.49,,733.86,-72.5,,04-27
1600,002491,通鼎互联,0.07,3.89,,2.91,,8650.9,239.34,,04-27
1601,300481,濮阳惠成,0.16,,,2.94,,1288.49,12.43,,04-27
1602,603999,读者传媒,0.05,-37.5,,0.74,,1182.67,-20.19,,04-27
1603,300281,金明精机,0.02,-45.0,,0.73,,528.7,15.81,,04-27
1604,300261,雅本化学,0.03,-50.85,,1.26,,1032.51,-35.14,,04-27
1605,002389,南洋科技,0.04,33.33,,0.87,,2923.37,49.3,,04-27
1606,601377,兴业证券,0.08,-61.9,,1.9,,50371.65,-53.06,,04-27
1607,603306,华懋科技,0.49,71.03,,6.17,,6866.72,71.22,,04-27
1608,002738,中矿资源,-0.01,-688.24,,-0.23,,-125.07,-701.37,,04-27
1609,002253,川大智胜,0.03,0.66,,0.36,,461.73,8.68,,04-27
1610,300008,天海防务,0.03,23.6,,0.83,,780.97,26.29,,04-27
1611,300273,和佳股份,0.07,-47.92,,2.32,,5330.17,-28.56,,04-27
1612,300364,中文在线,-0.12,-7.69,,-2.84,,-1433.17,-4.92,,04-27
1613,601800,中国交建,0.14,16.67,,1.56,,230555.95,17.61,,04-27
1614,002598,山东章鼓,0.03,-13.84,,1.35,,1029.03,-13.94,,04-27
1615,300309,吉艾科技,-0.02,-166.67,,-0.84,,-1085.96,-260.94,,04-27
1616,000762,西藏矿业,0.05,-219.36,,1.41,,2343.25,-230.74,,04-27
1617,300317,珈伟股份,0.12,276.64,,1.95,,4637.35,933.33,,04-27
1618,300164,通源石油,-0.04,58.33,,-1.31,,-1695.14,58.66,,04-27
1619,300461,田中精机,0.08,-20.0,,1.45,,539.49,9.49,,04-27
1620,300093,金刚玻璃,,,,0.05,,40.05,-93.17,,04-27
1621,300340,科恒股份,0.02,-142.53,,0.28,,221.79,-142.53,,04-27
1622,300057,万顺股份,0.06,20.36,,1.16,,2649.35,25.31,,04-27
1623,002465,海格通信,0.01,-50.0,,0.41,,2690.12,15.68,,04-27
1624,300083,劲胜精密,0.08,-121.62,,0.57,,2847.09,-138.73,,04-27
1625,002560,通达股份,0.07,-12.5,,0.71,,1027.88,-5.56,,04-27
1626,000498,山东路桥,-0.0,-106.42,,-0.16,,-210.34,-106.35,,04-27
1627,603822,嘉澳环保,0.09,63.67,,,,490.55,63.55,,04-27
1628,002025,航天电器,0.14,-6.67,,2.95,,5867.01,16.98,,04-27
1629,002265,西仪股份,0.01,-157.53,,0.51,,245.06,-157.57,,04-27
1630,300176,鸿特精密,0.12,127.61,,2.09,,1264.72,127.48,,04-27
1631,600458,时代新材,0.08,-69.23,,1.45,,6823.72,-60.58,,04-27
1632,300230,永利股份,0.09,89.11,,1.88,,1919.63,139.58,,04-27
1633,002320,海峡股份,0.15,15.38,,3.01,,6330.12,16.94,,04-27
1634,002186,全聚德,0.11,4.11,,2.41,,3356.31,4.16,,04-27
1635,002092,中泰化学,0.03,-144.67,,0.54,,4663.68,-144.68,,04-27
1636,300302,同有科技,0.04,300.0,,1.35,,783.48,517.63,,04-27
1637,002013,中航机电,-0.03,-70.12,,-0.5,,-3024.01,-57.97,,04-27
1638,300452,山河药辅,0.27,-3.57,,3.41,,1258.29,27.36,,04-27
1639,601992,金隅股份,0.03,0.0,,0.39,,15067.01,3.01,,04-27
1640,600637,东方明珠,0.13,-26.79,,1.37,,34452.41,72.62,,04-27
1641,300009,安科生物,0.07,7.44,,2.85,,3520.15,50.99,,04-27
1642,000659,珠海中富,-0.04,33.33,,-4.82,,-4934.0,18.27,,04-27
1643,002619,巨龙管业,0.09,50.0,,0.89,,2863.21,162.64,,04-27
1644,300492,山鼎设计,-0.01,-108.33,,-0.34,,-99.06,-112.99,,04-27
1645,600251,冠农股份,-0.01,-103.57,,-0.25,,-475.59,-107.1,,04-27
1646,002371,七星电子,0.0,-82.0,,0.03,,62.13,-70.35,,04-27
1647,002246,北化股份,0.02,8.5,,0.78,,896.72,46.05,,04-27
1648,300173,智慧松德,0.02,-10.0,,0.65,,1032.92,169.67,,04-27
1649,300068,南都电源,0.1,100.0,,1.97,,6049.67,119.9,,04-27
1650,002146,荣盛发展,0.08,-50.0,,1.59,,33187.52,11.46,,04-27
1651,300185,通裕重工,0.01,0.0,,0.34,,1198.83,34.85,,04-27
1652,002158,汉钟精机,0.08,-23.36,,1.3,,2408.29,-14.4,,04-27
1653,002048,宁波华翔,0.2,42.86,,2.47,,10706.66,42.14,,04-27
1654,300306,远方光电,0.05,-37.5,,1.18,,1283.68,33.43,,04-27
1655,300447,全信股份,0.29,-0.62,,4.12,,2347.64,32.53,,04-27
1656,000023,深天地A,-0.0,-70.0,,-0.11,,-42.09,-76.78,,04-27
1657,601880,大连港,0.03,-4.34,,0.81,,12327.84,4.16,,04-27
1658,002675,东诚药业,0.08,-44.85,,0.81,,1675.77,-29.63,,04-27
1659,300032,金龙机电,0.13,-59.83,,3.9,,8516.84,-19.67,,04-27
1660,300459,金科娱乐,0.07,173.06,,3.08,,1962.07,173.27,,04-27
1661,000959,首钢股份,-0.09,52.25,,-2.13,,-48232.04,52.32,,04-27
1662,002584,西陇科学,0.07,16.67,,0.93,,1605.11,24.76,,04-27
1663,300212,易华录,0.06,-54.07,,0.85,,2089.37,-47.32,,04-27
1664,002557,洽洽食品,0.18,-10.0,,3.21,,9323.71,38.29,,04-27
1665,002760,凤形股份,0.11,-26.67,,1.62,,936.46,-7.8,,04-27
1666,000711,京蓝科技,-0.04,-55.56,,-2.06,,-592.35,-59.49,,04-27
1667,600697,欧亚集团,0.29,-3.33,,2.44,,4619.8,2.3,,04-27
1668,603996,中新科技,0.01,-81.68,,0.19,,258.4,-75.55,,04-27
1669,000533,万家乐,0.04,-45.88,,2.16,,2992.88,-42.39,,04-27
1670,002529,海源机械,-0.04,-36.5,,-0.77,,-761.71,-20.62,,04-27
1671,601003,柳钢股份,0.01,-104.43,,0.35,,1541.64,-104.44,,04-27
1672,600201,生物股份,0.34,-42.37,,8.85,,19147.35,14.89,,04-27
1673,000408,*ST金源,0.0,-45.45,,0.38,,29.21,-47.19,,04-27
1674,002790,瑞尔特,0.2,-16.22,,3.34,,3131.31,11.72,,04-27
1675,002216,三全食品,0.02,-71.43,,1.01,,1903.26,-28.2,,04-27
1676,603798,康普顿,0.31,-16.22,,5.93,,3056.25,10.42,,04-27
1677,300119,瑞普生物,0.06,-7.13,,1.47,,2380.32,-7.19,,04-27
1678,000886,海南高速,0.02,-30.43,,0.62,,1569.29,-32.45,,04-27
1679,002593,日上集团,0.03,-50.0,,0.36,,634.69,-46.34,,04-27
1680,600966,博汇纸业,0.01,-43.97,,0.27,,1055.45,11.6,,04-27
1681,600671,天目药业,-0.04,46.04,,-9.04,,-494.48,46.14,,04-27
1682,300398,飞凯材料,0.17,-43.33,,2.31,,1717.23,-28.76,,04-27
1683,300042,朗科科技,0.09,132.47,,1.42,,1205.37,132.77,,04-27
1684,300214,日科化学,0.04,-33.33,,1.26,,1668.2,-31.13,,04-27
1685,000601,韶能股份,0.15,329.11,,3.99,,16089.43,328.68,,04-27
1686,002270,华明装备,0.06,500.0,,1.79,,3026.28,1044.83,,04-27
1687,000738,中航动控,0.03,42.86,,0.67,,3204.55,42.94,,04-27
1688,300229,拓尔思,0.0,-48.24,,0.15,,207.15,4.25,,04-27
1689,002149,西部材料,-0.04,-76.56,,-0.86,,-654.79,-76.98,,04-27
1690,002555,三七互娱,0.2,-27.24,,5.76,,21124.32,132.87,,04-27
1691,002108,沧州明珠,0.17,88.89,,5.62,,10365.27,231.0,,04-27
1692,002169,智光电气,0.03,487.27,,0.88,,1021.23,603.0,,04-27
1693,300116,坚瑞沃能,,,,-0.02,,-15.09,-102.51,,04-27
1694,300078,思创医惠,0.06,-53.85,,2.09,,2712.32,28.24,,04-27
1695,300458,全志科技,0.24,-25.0,,2.51,,3899.14,2.87,,04-27
1696,600718,东软集团,0.02,0.0,,0.41,,2679.94,15.29,,04-27
1697,600815,厦工股份,-0.08,-20.06,,-2.41,,-7339.18,-20.02,,04-27
1698,300479,神思电子,0.04,-81.82,,0.8,,324.58,-75.55,,04-27
1699,601908,京运通,0.05,25.0,,1.65,,10134.98,187.3,,04-27
1700,300352,北信源,0.0,27.27,,0.05,,39.09,35.52,,04-27
1701,000558,莱茵体育,0.02,484.85,,1.13,,1658.23,488.35,,04-27
1702,002433,太安堂,0.05,0.0,,0.86,,3819.78,10.08,,04-27
1703,002786,银宝山新,0.22,83.33,,2.84,,2768.98,152.37,,04-27
1704,300503,昊志机电,0.09,-25.0,,1.42,,651.21,-24.98,,04-27
1705,300251,光线传媒,0.14,3400.0,,3.11,,21265.66,4382.32,,04-27
1706,600333,长春燃气,0.04,900.0,,1.4,,2213.77,883.82,,04-27
1707,002732,燕塘乳业,0.06,-14.29,,1.14,,898.45,-18.01,,04-27
1708,300007,汉威电子,0.04,-50.0,,1.05,,1278.05,12.1,,04-27
1709,300040,九洲电气,0.03,-250.0,,0.62,,1018.28,-269.0,,04-27
1710,600396,金山股份,0.1,-39.18,,3.86,,14365.26,3.15,,04-27
1711,002090,金智科技,0.09,-65.08,,1.96,,2125.15,-61.07,,04-27
1712,002534,杭锅股份,0.04,-63.64,,0.68,,1654.22,-62.59,,04-27
1713,000915,山大华特,0.26,8.33,,4.14,,4659.68,9.34,,04-27
1714,300217,东方电热,0.02,-56.42,,0.58,,1050.67,-49.83,,04-27
1715,002742,三圣股份,0.18,-37.93,,2.08,,2572.58,8.0,,04-27
1716,603318,派思股份,-0.1,100.0,,-2.64,,-1173.77,176.08,,04-27
1717,300105,龙源技术,-0.06,50.0,,-1.42,,-2930.97,30.62,,04-27
1718,300225,金力泰,0.04,-41.38,,2.04,,1711.09,5.48,,04-27
1719,600096,云天化,-0.3,-1250.58,,-6.0,,-39295.78,-1451.98,,04-27
1720,300342,天银机电,0.16,33.33,,3.7,,3233.83,31.44,,04-27
1721,300097,智云股份,-0.04,78.5,,-0.43,,-528.35,115.0,,04-27
1722,600238,海南椰岛,-0.06,-4000.0,,-3.16,,-2796.24,-4008.88,,04-27
1723,002344,海宁皮城,0.13,-13.33,,2.91,,14336.98,-14.28,,04-27
1724,002795,永和智控,0.19,-5.0,3.02,6.63,0.59,1452.72,-4.95,,04-27
1725,300084,海默科技,-0.02,-128.2,,-0.69,,-744.65,-162.14,,04-27
1726,002596,海南瑞泽,-0.07,75.0,,-1.15,,-2349.02,116.87,,04-27
1727,300179,四方达,0.01,-80.91,,0.7,,521.46,-57.73,,04-27
1728,002180,艾派克,0.21,50.0,,6.12,,11926.75,96.17,,04-27
1729,002636,金安国纪,0.06,10.0,,2.84,,4000.6,163.42,,04-27
1730,300292,吴通控股,0.13,30.0,,1.71,,4131.24,74.24,,04-27
1731,300158,振东制药,0.06,20.0,,0.86,,1729.08,15.93,,04-27
1732,300299,富春通信,0.04,-500.0,,1.08,,1436.15,-1269.62,,04-27
1733,300127,银河磁体,0.07,16.67,,2.12,,2247.34,23.75,,04-27
1734,600572,康恩贝,0.09,-40.0,,3.63,,15319.37,22.35,,04-27
1735,002016,世荣兆业,-0.04,16.26,,-2.07,,-3469.82,34.33,,04-27
1736,600596,新安股份,-0.07,-1321.05,,-1.09,,-4728.97,-1325.68,,04-27
1737,300050,世纪鼎利,0.1,20.5,,1.16,,2404.94,26.35,,04-27
1738,002686,亿利达,0.06,26.0,,2.98,,2599.13,92.51,,04-27
1739,002363,隆基机械,0.07,-12.5,,1.61,,2430.63,3.55,,04-27
1740,000676,智度股份,-0.02,32.1,,-4.76,,-672.92,31.81,,04-27
1741,002224,三力士,0.04,33.33,,1.67,,2400.52,6.2,,04-27
1742,002054,德美化工,-0.01,-135.0,,-0.34,,-591.29,-146.71,,04-27
1743,002451,摩恩电气,0.01,-25.0,,0.75,,513.74,-28.16,,04-27
1744,300277,海联讯,-0.02,57.42,,-0.69,,-327.28,58.03,,04-27
1745,000860,顺鑫农业,0.31,-8.71,,3.2,,17530.63,-8.71,,04-27
1746,000668,荣丰控股,-0.04,-42.86,,-1.02,,-654.79,-31.79,,04-27
1747,300100,双林股份,0.2,42.86,,3.65,,7852.81,42.02,,04-27
1748,600011,华能国际,0.26,-25.71,,4.84,,394757.69,-21.58,,04-27
1749,601988,中国银行,0.15,-6.25,4.24,3.69,-0.51,4661900.0,1.7,,04-27
1750,300098,高新兴,0.06,-54.02,,1.87,,6435.27,168.4,,04-27
1751,603026,石大胜华,0.2,25.0,,2.91,,3995.74,69.37,,04-27
1752,600661,新南洋,0.05,66.88,,1.67,,1384.43,65.08,,04-27
1753,002520,日发精机,0.03,-40.0,,0.77,,1286.75,9.21,,04-27
1754,002699,美盛文化,0.03,50.0,,1.19,,1381.32,62.98,,04-27
1755,600724,宁波富达,0.16,582.4,,8.93,,22982.37,582.93,,04-27
1756,600771,广誉远,0.03,-680.0,,1.11,,809.26,-794.52,,04-27
1757,300358,楚天科技,0.1,-9.09,,1.65,,2531.89,1.08,,04-27
1758,000538,云南白药,0.6,11.11,,4.49,,62192.42,10.77,,04-27
1759,300368,汇金股份,-0.03,-42.33,,-0.92,,-942.27,21.69,,04-27
1760,300495,美尚生态,0.24,157.51,,1.53,,1580.92,239.39,,04-27
1761,600228,昌九生化,-0.03,38.1,,-12.67,,-697.36,36.67,,04-27
1762,300500,苏州设计,0.14,-22.22,,2.45,,866.61,4.51,,04-27
1763,601588,北辰实业,0.05,66.67,,1.62,,18391.9,81.34,,04-27
1764,002604,龙力生物,0.02,-50.0,,0.66,,1255.62,5.89,,04-27
1765,002338,奥普光电,0.11,0.0,,1.79,,1310.58,2.09,,04-27
1766,600805,悦达投资,0.04,-78.24,,0.5,,3156.4,-77.54,,04-27
1767,300055,万邦达,0.1,-75.84,,2.4,,7009.7,-27.48,,04-27
1768,002272,川润股份,0.0,-70.18,,0.06,,72.89,-69.76,,04-27
1769,600356,恒丰纸业,0.08,33.33,,1.22,,2458.24,36.24,,04-27
1770,002240,威华股份,-0.07,1081.67,,-2.54,,-3480.99,1074.15,,04-27
1771,002330,得利斯,0.03,-37.21,,1.04,,1373.56,-37.06,,04-27
1772,002408,齐翔腾达,0.05,-54.55,,0.72,,3982.16,-37.17,,04-27
1773,000686,东北证券,0.2,-28.57,,3.48,,40035.99,-27.03,,04-27
